SR750/760 - V401,ADDRESS,SETPOINT,Relay Setting Category,Info Name
Setpoint Information,2101,,TRACE MEMORY SELECTORS,Trace Memory Channel Selector
Setpoint Information,2102,,TRACE MEMORY SELECTORS,Trace Memory Sample Selector (TMSS)
Setpoint Information,2110,,TRACE MEMORY INFORMATION,Number of Trace Memory Triggers Since Clear
Setpoint Information,2111,,TRACE MEMORY INFORMATION,Number of Trace Memory Samples Stored
Setpoint Information,2112,,TRACE MEMORY INFORMATION,Trace Memory Start Index
Setpoint Information,2113,,TRACE MEMORY INFORMATION,Trace Memory Trigger Index
Setpoint Information,2114,,TRACE MEMORY INFORMATION,Trace Memory Trigger Cause
Setpoint Information,2115,,TRACE MEMORY INFORMATION,Trace Memory Trigger Date
Setpoint Information,2117,,TRACE MEMORY INFORMATION,Trace Memory Trigger Time
Setpoint Information,2119,,TRACE MEMORY INFORMATION,Trace Memory Sampling Frequency
Setpoint Information,2120,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+0
Setpoint Information,2121,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+1
Setpoint Information,2200,,DATA LOG SELECTORS,Data Log Number Selector
Setpoint Information,2201,,DATA LOG SELECTORS,Data Log Channel Selector
Setpoint Information,2202,,DATA LOG SELECTORS,Data Log Sample Selector (DLSS)
Setpoint Information,2210,,DATA LOG INFORMATION,Number of Data Log Triggers Since Clear
Setpoint Information,2211,,DATA LOG INFORMATION,Number of Data Log Samples Stored
Setpoint Information,2212,,DATA LOG INFORMATION,Data Log Start Index
Setpoint Information,2213,,DATA LOG INFORMATION,Data Log Trigger Index
Setpoint Information,2214,,DATA LOG INFORMATION,Data Log Trigger Cause
Setpoint Information,2215,,DATA LOG INFORMATION,Data Log Trigger Date
Setpoint Information,2217,,DATA LOG INFORMATION,Data Log Trigger Time
Setpoint Information,2220,,DATA LOG SAMPLES,Data Log Sample DLSS+0
Setpoint Information,2221,,DATA LOG SAMPLES,Data Log Sample DLSS+1
Setpoint Information,0000,A5,PRODUCT ID,Multilin Product Device Code
Setpoint Information,0001,A5,PRODUCT ID,Hardware Revision
Setpoint Information,0002,A5,PRODUCT ID,Software Revision 
Setpoint Information,0003,A5,PRODUCT ID,Version Number
Setpoint Information,0004,A5,PRODUCT ID,Bootware Revision
Setpoint Information,0005,A5,PRODUCT ID,Installed Options
Setpoint Information,0006,A5,PRODUCT ID,Serial Number (4 words)
Setpoint Information,000A,A5,PRODUCT ID,Date Of Manufacture (2 words)
Setpoint Information,0080,,COMMANDS,Command Operation Code
Setpoint Information,0081,,COMMANDS,Simulate Front Panel Key Press
Setpoint Information,0088,,COMMANDS,Communications Port Passcode (4 words)
Setpoint Information,0090,S8,VIRTUAL INPUTS,Reserved
Setpoint Information,00F0,,SET TIME / DATE ,Set Time (2 words)
Setpoint Information,00F2,,SET TIME / DATE ,Set Date (2 words)
Setpoint Information,0100,,USER MAP VALUES,User Map Value #1
Setpoint Information,0101,,USER MAP VALUES,User Map Value #2
Setpoint Information,0102,,USER MAP VALUES,User Map Value #3
Setpoint Information,0103,,USER MAP VALUES,User Map Value #4
Setpoint Information,0104,,USER MAP VALUES,User Map Value #5
Setpoint Information,0105,,USER MAP VALUES,User Map Value #6
Setpoint Information,0106,,USER MAP VALUES,User Map Value #7
Setpoint Information,0107,,USER MAP VALUES,User Map Value #8
Setpoint Information,0108,,USER MAP VALUES,User Map Value #9
Setpoint Information,0109,,USER MAP VALUES,User Map Value #10
Setpoint Information,010A,,USER MAP VALUES,User Map Value #11
Setpoint Information,010B,,USER MAP VALUES,User Map Value #12
Setpoint Information,010C,,USER MAP VALUES,User Map Value #13
Setpoint Information,010D,,USER MAP VALUES,User Map Value #14
Setpoint Information,010E,,USER MAP VALUES,User Map Value #15
Setpoint Information,010F,,USER MAP VALUES,User Map Value #16
Setpoint Information,0110,,USER MAP VALUES,User Map Value #17
Setpoint Information,0111,,USER MAP VALUES,User Map Value #18
Setpoint Information,0112,,USER MAP VALUES,User Map Value #19
Setpoint Information,0113,,USER MAP VALUES,User Map Value #20
Setpoint Information,0114,,USER MAP VALUES,User Map Value #21
Setpoint Information,0115,,USER MAP VALUES,User Map Value #22
Setpoint Information,0116,,USER MAP VALUES,User Map Value #23
Setpoint Information,0117,,USER MAP VALUES,User Map Value #24
Setpoint Information,0118,,USER MAP VALUES,User Map Value #25
Setpoint Information,0119,,USER MAP VALUES,User Map Value #26
Setpoint Information,011A,,USER MAP VALUES,User Map Value #27
Setpoint Information,011B,,USER MAP VALUES,User Map Value #28
Setpoint Information,011C,,USER MAP VALUES,User Map Value #29
Setpoint Information,011D,,USER MAP VALUES,User Map Value #30
Setpoint Information,011E,,USER MAP VALUES,User Map Value #31
Setpoint Information,011F,,USER MAP VALUES,User Map Value #32
Setpoint Information,0120,,USER MAP VALUES,User Map Value #33
Setpoint Information,0121,,USER MAP VALUES,User Map Value #34
Setpoint Information,0122,,USER MAP VALUES,User Map Value #35
Setpoint Information,0123,,USER MAP VALUES,User Map Value #36
Setpoint Information,0124,,USER MAP VALUES,User Map Value #37
Setpoint Information,0125,,USER MAP VALUES,User Map Value #38
Setpoint Information,0126,,USER MAP VALUES,User Map Value #39
Setpoint Information,0127,,USER MAP VALUES,User Map Value #40
Setpoint Information,0128,,USER MAP VALUES,User Map Value #41
Setpoint Information,0129,,USER MAP VALUES,User Map Value #42
Setpoint Information,012A,,USER MAP VALUES,User Map Value #43
Setpoint Information,012B,,USER MAP VALUES,User Map Value #44
Setpoint Information,012C,,USER MAP VALUES,User Map Value #45
Setpoint Information,012D,,USER MAP VALUES,User Map Value #46
Setpoint Information,012E,,USER MAP VALUES,User Map Value #47
Setpoint Information,012F,,USER MAP VALUES,User Map Value #48
Setpoint Information,0130,,USER MAP VALUES,User Map Value #49
Setpoint Information,0131,,USER MAP VALUES,User Map Value #50
Setpoint Information,0132,,USER MAP VALUES,User Map Value #51
Setpoint Information,0133,,USER MAP VALUES,User Map Value #52
Setpoint Information,0134,,USER MAP VALUES,User Map Value #53
Setpoint Information,0135,,USER MAP VALUES,User Map Value #54
Setpoint Information,0136,,USER MAP VALUES,User Map Value #55
Setpoint Information,0137,,USER MAP VALUES,User Map Value #56
Setpoint Information,0138,,USER MAP VALUES,User Map Value #57
Setpoint Information,0139,,USER MAP VALUES,User Map Value #58
Setpoint Information,013A,,USER MAP VALUES,User Map Value #59
Setpoint Information,013B,,USER MAP VALUES,User Map Value #60
Setpoint Information,013C,,USER MAP VALUES,User Map Value #61
Setpoint Information,013D,,USER MAP VALUES,User Map Value #62
Setpoint Information,013E,,USER MAP VALUES,User Map Value #63
Setpoint Information,013F,,USER MAP VALUES,User Map Value #64
Setpoint Information,0140,,USER MAP VALUES,User Map Value #65
Setpoint Information,0141,,USER MAP VALUES,User Map Value #66
Setpoint Information,0142,,USER MAP VALUES,User Map Value #67
Setpoint Information,0143,,USER MAP VALUES,User Map Value #68
Setpoint Information,0144,,USER MAP VALUES,User Map Value #69
Setpoint Information,0145,,USER MAP VALUES,User Map Value #70
Setpoint Information,0146,,USER MAP VALUES,User Map Value #71
Setpoint Information,0147,,USER MAP VALUES,User Map Value #72
Setpoint Information,0148,,USER MAP VALUES,User Map Value #73
Setpoint Information,0149,,USER MAP VALUES,User Map Value #74
Setpoint Information,014A,,USER MAP VALUES,User Map Value #75
Setpoint Information,014B,,USER MAP VALUES,User Map Value #76
Setpoint Information,014C,,USER MAP VALUES,User Map Value #77
Setpoint Information,014D,,USER MAP VALUES,User Map Value #78
Setpoint Information,014E,,USER MAP VALUES,User Map Value #79
Setpoint Information,014F,,USER MAP VALUES,User Map Value #80
Setpoint Information,0150,,USER MAP VALUES,User Map Value #81
Setpoint Information,0151,,USER MAP VALUES,User Map Value #82
Setpoint Information,0152,,USER MAP VALUES,User Map Value #83
Setpoint Information,0153,,USER MAP VALUES,User Map Value #84
Setpoint Information,0154,,USER MAP VALUES,User Map Value #85
Setpoint Information,0155,,USER MAP VALUES,User Map Value #86
Setpoint Information,0156,,USER MAP VALUES,User Map Value #87
Setpoint Information,0157,,USER MAP VALUES,User Map Value #88
Setpoint Information,0158,,USER MAP VALUES,User Map Value #89
Setpoint Information,0159,,USER MAP VALUES,User Map Value #90
Setpoint Information,015A,,USER MAP VALUES,User Map Value #91
Setpoint Information,015B,,USER MAP VALUES,User Map Value #92
Setpoint Information,015C,,USER MAP VALUES,User Map Value #93
Setpoint Information,015D,,USER MAP VALUES,User Map Value #94
Setpoint Information,015E,,USER MAP VALUES,User Map Value #95
Setpoint Information,015F,,USER MAP VALUES,User Map Value #96
Setpoint Information,0160,,USER MAP VALUES,User Map Value #97
Setpoint Information,0161,,USER MAP VALUES,User Map Value #98
Setpoint Information,0162,,USER MAP VALUES,User Map Value #99
Setpoint Information,0163,,USER MAP VALUES,User Map Value #100
Setpoint Information,0164,,USER MAP VALUES,User Map Value #101
Setpoint Information,0165,,USER MAP VALUES,User Map Value #102
Setpoint Information,0166,,USER MAP VALUES,User Map Value #103
Setpoint Information,0167,,USER MAP VALUES,User Map Value #104
Setpoint Information,0168,,USER MAP VALUES,User Map Value #105
Setpoint Information,0169,,USER MAP VALUES,User Map Value #106
Setpoint Information,016A,,USER MAP VALUES,User Map Value #107
Setpoint Information,016B,,USER MAP VALUES,User Map Value #108
Setpoint Information,016C,,USER MAP VALUES,User Map Value #109
Setpoint Information,016D,,USER MAP VALUES,User Map Value #110
Setpoint Information,016E,,USER MAP VALUES,User Map Value #111
Setpoint Information,016F,,USER MAP VALUES,User Map Value #112
Setpoint Information,0170,,USER MAP VALUES,User Map Value #113
Setpoint Information,0171,,USER MAP VALUES,User Map Value #114
Setpoint Information,0172,,USER MAP VALUES,User Map Value #115
Setpoint Information,0173,,USER MAP VALUES,User Map Value #116
Setpoint Information,0174,,USER MAP VALUES,User Map Value #117
Setpoint Information,0175,,USER MAP VALUES,User Map Value #118
Setpoint Information,0176,,USER MAP VALUES,User Map Value #119
Setpoint Information,0177,,USER MAP VALUES,User Map Value #120
Setpoint Information,0200,A1,SYSTEM STATUS,General Status
Setpoint Information,0201,A1,SYSTEM STATUS,SR760 Operation Status
Setpoint Information,0202,A1,SYSTEM STATUS,Communications Port Setpoint Access Status
Setpoint Information,0203,A1,SYSTEM STATUS,Reserved
Setpoint Information,0204,A1,SYSTEM STATUS,Contact Input Status
Setpoint Information,0205,A1,SYSTEM STATUS,Coil Monitor Status
Setpoint Information,0206,A1,SYSTEM STATUS,Output Relay Status
Setpoint Information,0207,A1,SYSTEM STATUS,Date (2 words)
Setpoint Information,0209,A1,SYSTEM STATUS,Time (2 words)
Setpoint Information,020B,A1,SYSTEM STATUS,Active Setpoint Group
Setpoint Information,020C,A1,SYSTEM STATUS,Edit Setpoint Group
Setpoint Information,0210,,ACTIVE CONDITION QUEUE,Active Condition #1
Setpoint Information,0211,,ACTIVE CONDITION QUEUE,Active Condition #2
Setpoint Information,0212,,ACTIVE CONDITION QUEUE,Active Condition #3
Setpoint Information,0213,,ACTIVE CONDITION QUEUE,Active Condition #4
Setpoint Information,0214,,ACTIVE CONDITION QUEUE,Active Condition #5
Setpoint Information,0215,,ACTIVE CONDITION QUEUE,Active Condition #6
Setpoint Information,0216,,ACTIVE CONDITION QUEUE,Active Condition #7
Setpoint Information,0217,,ACTIVE CONDITION QUEUE,Active Condition #8
Setpoint Information,0218,,ACTIVE CONDITION QUEUE,Active Condition #9
Setpoint Information,0219,,ACTIVE CONDITION QUEUE,Active Condition #10
Setpoint Information,021A,,ACTIVE CONDITION QUEUE,Active Condition #11
Setpoint Information,021B,,ACTIVE CONDITION QUEUE,Active Condition #12
Setpoint Information,021C,,ACTIVE CONDITION QUEUE,Active Condition #13
Setpoint Information,021D,,ACTIVE CONDITION QUEUE,Active Condition #14
Setpoint Information,021E,,ACTIVE CONDITION QUEUE,Active Condition #15
Setpoint Information,021F,,ACTIVE CONDITION QUEUE,Active Condition #16
Setpoint Information,0220,,ACTIVE CONDITION QUEUE,Active Condition #17
Setpoint Information,0221,,ACTIVE CONDITION QUEUE,Active Condition #18
Setpoint Information,0222,,ACTIVE CONDITION QUEUE,Active Condition #19
Setpoint Information,0223,,ACTIVE CONDITION QUEUE,Active Condition #20
Setpoint Information,0224,,ACTIVE CONDITION QUEUE,Active Condition #21
Setpoint Information,0225,,ACTIVE CONDITION QUEUE,Active Condition #22
Setpoint Information,0226,,ACTIVE CONDITION QUEUE,Active Condition #23
Setpoint Information,0227,,ACTIVE CONDITION QUEUE,Active Condition #24
Setpoint Information,0228,,ACTIVE CONDITION QUEUE,Active Condition #25
Setpoint Information,0229,,ACTIVE CONDITION QUEUE,Active Condition #26
Setpoint Information,022A,,ACTIVE CONDITION QUEUE,Active Condition #27
Setpoint Information,022B,,ACTIVE CONDITION QUEUE,Active Condition #28
Setpoint Information,022C,,ACTIVE CONDITION QUEUE,Active Condition #29
Setpoint Information,022D,,ACTIVE CONDITION QUEUE,Active Condition #30
Setpoint Information,022E,,ACTIVE CONDITION QUEUE,Active Condition #31
Setpoint Information,022F,,ACTIVE CONDITION QUEUE,Active Condition #32
Setpoint Information,0230,,LATCHED CONTACT INPUT STATE,Contact Input Status (Closed Contacts are Latched Until Read via Communications)
Setpoint Information,0231,,LATCHED OUTPUT RELAY STATE,Output Relay Status (Asserted Outputs are Latched Until Read via Communications)
Setpoint Information,0240,A1,LOGIC INPUT STATES,Reserved
Setpoint Information,0241,A1,LOGIC INPUT STATES,Logic Input 1 State
Setpoint Information,0242,A1,LOGIC INPUT STATES,Logic Input 2 State
Setpoint Information,0243,A1,LOGIC INPUT STATES,Logic Input 3 State
Setpoint Information,0244,A1,LOGIC INPUT STATES,Logic Input 4 State
Setpoint Information,0245,A1,LOGIC INPUT STATES,Logic Input 5 State
Setpoint Information,0246,A1,LOGIC INPUT STATES,Logic Input 6 State
Setpoint Information,0247,A1,LOGIC INPUT STATES,Logic Input 7 State
Setpoint Information,0248,A1,LOGIC INPUT STATES,Logic Input 8 State
Setpoint Information,0249,A1,LOGIC INPUT STATES,Logic Input 9 State
Setpoint Information,024A,A1,LOGIC INPUT STATES,Logic Input 10 State
Setpoint Information,024B,A1,LOGIC INPUT STATES,Logic Input 11 State
Setpoint Information,024C,A1,LOGIC INPUT STATES,Logic Input 12 State
Setpoint Information,024D,A1,LOGIC INPUT STATES,Logic Input 13 State
Setpoint Information,024E,A1,LOGIC INPUT STATES,Logic Input 14 State
Setpoint Information,024F,A1,LOGIC INPUT STATES,Logic Input 15 State
Setpoint Information,0250,A1,LOGIC INPUT STATES,Logic Input 16 State
Setpoint Information,0251,A1,LOGIC INPUT STATES,Logic Input 17 State
Setpoint Information,0252,A1,LOGIC INPUT STATES,Logic Input 18 State
Setpoint Information,0253,A1,LOGIC INPUT STATES,Logic Input 19 State
Setpoint Information,0254,A1,LOGIC INPUT STATES,Logic Input 20 State
Setpoint Information,0260,A1,AUTORECLOSE STATUS - SR760 ONLY,Autoreclose Shot Number
Setpoint Information,0261,A1,AUTORECLOSE STATUS - SR760 ONLY,Autoreclose Shots Remaining
Setpoint Information,0262,A1,AUTORECLOSE STATUS - SR760 ONLY,Manual Close Blocking
Setpoint Information,0263,A1,AUTORECLOSE STATUS - SR760 ONLY,Reserved
Setpoint Information,0264,A1,AUTORECLOSE STATUS - SR760 ONLY,Recloses per hour
Setpoint Information,0270,A1,AUTORECLOSE STATUS - SR760 ONLY,Reclosure Count
Setpoint Information,0271,A1,AUTORECLOSE STATUS - SR760 ONLY,Reclosure Count Last Reset Date ( 2 words )
Setpoint Information,02E2,A1,LAST TRIP DATA,Date of Last Trip (2 words)
Setpoint Information,02E3,A1,LAST TRIP DATA,Time of Last Trip (2 words)
Setpoint Information,02E4,A1,LAST TRIP DATA,Cause of Last Trip
Setpoint Information,02E5,A1,LAST TRIP DATA,Last Trip Phase A Current
Setpoint Information,02E6,A1,LAST TRIP DATA,Last Trip Phase B Current
Setpoint Information,02E7,A1,LAST TRIP DATA,Last Trip Phase C Current
Setpoint Information,02E8,A1,LAST TRIP DATA,Last Trip Ground Current
Setpoint Information,02E9,A1,LAST TRIP DATA,Last Trip A-N (A-B) Voltage
Setpoint Information,02EA,A1,LAST TRIP DATA,Last Trip B-N (B-C) Voltage
Setpoint Information,02EB,A1,LAST TRIP DATA,Last Trip C-N (C-A) Voltage
Setpoint Information,02EC,A1,LAST TRIP DATA,Last Trip System Frequency
Setpoint Information,02ED,A1,LAST TRIP DATA,Last Trip Analog Input
Setpoint Information,02EE,A1,LAST TRIP DATA,Last Trip Neutral Current
Setpoint Information,02EF,A1,LAST TRIP DATA,Last Trip Sensitive Ground Current
Setpoint Information,02F0,A1,LAST TRIP DATA,Last Trip Neutral Voltage
Setpoint Information,02FE,A2,CURRENT AND VOLTAGE,Neutral Voltage
Setpoint Information,02FF,A2,CURRENT AND VOLTAGE,Sensitive Ground Current
Setpoint Information,0300,A2,CURRENT AND VOLTAGE,Phase A RMS Current
Setpoint Information,0301,A2,CURRENT AND VOLTAGE,Phase B RMS Current
Setpoint Information,0302,A2,CURRENT AND VOLTAGE,Phase C RMS Current
Setpoint Information,0303,A2,CURRENT AND VOLTAGE,Percent of Load-to-Trip
Setpoint Information,0304,A2,CURRENT AND VOLTAGE,Ground Current
Setpoint Information,0305,A2,CURRENT AND VOLTAGE,A-N RMS Voltage
Setpoint Information,0306,A2,CURRENT AND VOLTAGE,B-N RMS Voltage
Setpoint Information,0307,A2,CURRENT AND VOLTAGE,C-N RMS Voltage
Setpoint Information,0308,A2,CURRENT AND VOLTAGE,A-B RMS Voltage
Setpoint Information,0309,A2,CURRENT AND VOLTAGE,B-C RMS Voltage
Setpoint Information,030A,A2,CURRENT AND VOLTAGE,C-A RMS Voltage
Setpoint Information,030B,A2,CURRENT AND VOLTAGE,Reserved for Polarizing Current
Setpoint Information,030C,A2,CURRENT AND VOLTAGE,Average Current
Setpoint Information,030D,A2,CURRENT AND VOLTAGE,Average Line Voltage
Setpoint Information,030E,A2,CURRENT AND VOLTAGE,Average Phase Voltage
Setpoint Information,030F,A2,CURRENT AND VOLTAGE,Neutral Current
Setpoint Information,0310,A2,"3f POWER, FREQUENCY",3f Real Power
Setpoint Information,0311,A2,"3f POWER, FREQUENCY",3f Reactive Power
Setpoint Information,0312,A2,"3f POWER, FREQUENCY",3f Apparent Power
Setpoint Information,0313,A2,"3f POWER, FREQUENCY",3f Power Factor
Setpoint Information,0314,A2,"3f POWER, FREQUENCY",System Frequency
Setpoint Information,0315,A2,"3f POWER, FREQUENCY",System Frequency Decay Rate
Setpoint Information,0316,A2,"3f POWER, FREQUENCY",Auto Ranging Power / Energy Multiplier
Setpoint Information,0318,A2,SYNCHRONIZING VOLTAGE,Synchronizing RMS Voltage
Setpoint Information,0319,A2,SYNCHRONIZING VOLTAGE,Synchronizing RMS Voltage Frequency
Setpoint Information,031A,A2,SYNCHRONIZING VOLTAGE,Synchronizing Voltage Difference
Setpoint Information,031B,A2,SYNCHRONIZING VOLTAGE,Synchronizing Phase Difference
Setpoint Information,031C,A2,SYNCHRONIZING VOLTAGE,Synchronizing Frequency Difference
Setpoint Information,031D,A2,SYNCHRONIZING VOLTAGE,Synchronizing Voltage Angle
Setpoint Information,0320,A2,ENERGY USE,Positive Watthours (2 words)
Setpoint Information,0322,A2,ENERGY USE,Positive Watthour Cost (2 words)
Setpoint Information,0324,A2,ENERGY USE,Negative Watthours (2 words)
Setpoint Information,0326,A2,ENERGY USE,Negative Watthour Cost (2 words)
Setpoint Information,0328,A2,ENERGY USE,Positive Varhours (2 words)
Setpoint Information,032A,A2,ENERGY USE,Negative Varhours (2 words)
Setpoint Information,032C,A2,ENERGY USE,Energy Use Data Last Reset (2 words)
Setpoint Information,0330,A2,LAST DEMAND,Last Phase A Current Demand
Setpoint Information,0331,A2,LAST DEMAND,Last Phase B Current Demand
Setpoint Information,0332,A2,LAST DEMAND,Last Phase C Current Demand
Setpoint Information,0333,A2,LAST DEMAND,Last Real Power Demand
Setpoint Information,0334,A2,LAST DEMAND,Last Reactive Power Demand
Setpoint Information,0335,A2,LAST DEMAND,Last Apparent Power Demand
Setpoint Information,0340,A2,MAXIMUM DEMAND,Maximum Phase A Current Demand
Setpoint Information,0341,A2,MAXIMUM DEMAND,Maximum Phase A Current Date (2 words)
Setpoint Information,0343,A2,MAXIMUM DEMAND,Maximum Phase A Current Time (2 words)
Setpoint Information,0345,A2,MAXIMUM DEMAND,Maximum Phase B Current Demand
Setpoint Information,0346,A2,MAXIMUM DEMAND,Maximum Phase B Current Date (2 words)
Setpoint Information,0348,A2,MAXIMUM DEMAND,Maximum Phase B Current Time (2 words)
Setpoint Information,034A,A2,MAXIMUM DEMAND,Maximum Phase C Current Demand
Setpoint Information,034B,A2,MAXIMUM DEMAND,Maximum Phase C Current Date (2 words)
Setpoint Information,034D,A2,MAXIMUM DEMAND,Maximum Phase C Current Time (2 words)
Setpoint Information,0350,A2,MAXIMUM DEMAND,Maximum Real Power Date (2 words)
Setpoint Information,0352,A2,MAXIMUM DEMAND,Maximum Real Power Time (2 words)
Setpoint Information,0354,A2,MAXIMUM DEMAND,Maximum Reactive Power Demand
Setpoint Information,0355,A2,MAXIMUM DEMAND,Maximum Reactive Power Date (2 words)
Setpoint Information,0357,A2,MAXIMUM DEMAND,Maximum Reactive Power Time (2 words)
Setpoint Information,0359,A2,MAXIMUM DEMAND,Maximum Apparent Power Demand
Setpoint Information,035A,A2,MAXIMUM DEMAND,Maximum Apparent Power Date (2 words)
Setpoint Information,035C,A2,MAXIMUM DEMAND,Maximum Apparent Power Time (2 words)
Setpoint Information,035E,A2,MAXIMUM DEMAND,Demand Data Last Reset (2 words)
Setpoint Information,0360,A2,1f POWER,fA Real Power
Setpoint Information,0361,A2,1f POWER,fA Reactive Power
Setpoint Information,0362,A2,1f POWER,fA Apparent Power
Setpoint Information,0363,A2,1f POWER,fA Power Factor
Setpoint Information,0364,A2,1f POWER,fB Real Power
Setpoint Information,0365,A2,1f POWER,fB Reactive Power
Setpoint Information,0366,A2,1f POWER,fB Apparent Power
Setpoint Information,0367,A2,1f POWER,fB Power Factor
Setpoint Information,0368,A2,1f POWER,fC Real Power
Setpoint Information,0369,A2,1f POWER,fC Reactive Power
Setpoint Information,036A,A2,1f POWER,fC Apparent Power
Setpoint Information,036B,A2,1f POWER,fC Power Factor
Setpoint Information,0370,A2,ANALOG INPUT,Analog Input
Setpoint Information,0371,A2,ANALOG INPUT,Analog Input Fast Rate of Change
Setpoint Information,0372,A2,ANALOG INPUT,Analog Input Slow Rate of Change
Setpoint Information,0380,A2,TRIP COUNTERS,Breaker Trips
Setpoint Information,0381,A2,TRIP COUNTERS,Ground Overcurrent Trips
Setpoint Information,0382,A2,TRIP COUNTERS,Neutral Overcurrent Trips
Setpoint Information,0383,A2,TRIP COUNTERS,One Phase Overcurrent Trips
Setpoint Information,0384,A2,TRIP COUNTERS,Two Phase Overcurrent Trips
Setpoint Information,0385,A2,TRIP COUNTERS,Three Phase Overcurrent Trips
Setpoint Information,0386,A2,TRIP COUNTERS,Trip Counters Last Reset Date (2 words)
Setpoint Information,0388,A2,TRIP COUNTERS,Negative Sequence Overcurrent Trips
Setpoint Information,0389,A2,TRIP COUNTERS,Sensitive Ground Overcurrent Trips
Setpoint Information,03A0,A2,TRIP COUNTERS,Total Arcing Current Phase A
Setpoint Information,03A1,A2,TRIP COUNTERS,Total Arcing Current Phase B
Setpoint Information,03A2,A2,TRIP COUNTERS,Total Arcing Current Phase C
Setpoint Information,03A3,A2,TRIP COUNTERS,Total Arcing Current Last Reset (2 words)
Setpoint Information,03B0,A2,FAULT LOCATION 1,Date of Fault (2 words)
Setpoint Information,03B2,A2,FAULT LOCATION 1,Time of Fault (2 words)
Setpoint Information,03B4,A2,FAULT LOCATION 1,Type of Fault
Setpoint Information,03B5,A2,FAULT LOCATION 1,Distance to Fault
Setpoint Information,03B6,A2,FAULT LOCATION 1,Line Z1 to Fault (magnitude)
Setpoint Information,03B8,A2,FAULT LOCATION 2,Date of Fault (2 words)
Setpoint Information,03BA,A2,FAULT LOCATION 2,Time of Fault (2 words)
Setpoint Information,03BC,A2,FAULT LOCATION 2,Type of Fault
Setpoint Information,03BD,A2,FAULT LOCATION 2,Distance to Fault
Setpoint Information,03BE,A2,FAULT LOCATION 2,Line Z1 to Fault (magnitude)
Setpoint Information,03C0,A2,FAULT LOCATION 3,Date of Fault (2 words)
Setpoint Information,03C2,A2,FAULT LOCATION 3,Time of Fault (2 words)
Setpoint Information,03C4,A2,FAULT LOCATION 3,Type of Fault
Setpoint Information,03C5,A2,FAULT LOCATION 3,Distance to Fault
Setpoint Information,03C6,A2,FAULT LOCATION 3,Line Z1 to Fault (magnitude)
Setpoint Information,03C8,A2,FAULT LOCATION 4,Date of Fault (2 words)
Setpoint Information,03CA,A2,FAULT LOCATION 4,Time of Fault (2 words)
Setpoint Information,03CC,A2,FAULT LOCATION 4,Type of Fault
Setpoint Information,03CD,A2,FAULT LOCATION 4,Distance to Fault
Setpoint Information,03CE,A2,FAULT LOCATION 4,Line Z1 to Fault (magnitude)
Setpoint Information,03D0,A2,FAULT LOCATION 5,Date of Fault (2 words)
Setpoint Information,03D2,A2,FAULT LOCATION 5,Time of Fault (2 words)
Setpoint Information,03D4,A2,FAULT LOCATION 5,Type of Fault
Setpoint Information,03D5,A2,FAULT LOCATION 5,Distance to Fault
Setpoint Information,03D6,A2,FAULT LOCATION 5,Line Z1 to Fault (magnitude)
Setpoint Information,03D8,A2,FAULT LOCATION 6,Date of Fault (2 words)
Setpoint Information,03DA,A2,FAULT LOCATION 6,Time of Fault (2 words)
Setpoint Information,03DC,A2,FAULT LOCATION 6,Type of Fault
Setpoint Information,03DD,A2,FAULT LOCATION 6,Distance to Fault
Setpoint Information,03DE,A2,FAULT LOCATION 6,Line Z1 to Fault (magnitude)
Setpoint Information,03E3,A2,FAULT LOCATION 7,Date of Fault (2 words)
Setpoint Information,03E4,A2,FAULT LOCATION 7,Time of Fault (2 words)
Setpoint Information,03E5,A2,FAULT LOCATION 7,Type of Fault
Setpoint Information,03E6,A2,FAULT LOCATION 7,Distance to Fault
Setpoint Information,03E7,A2,FAULT LOCATION 7,Line Z1 to Fault (magnitude)
Setpoint Information,03E8,A2,FAULT LOCATION 8,Date of Fault (2 words)
Setpoint Information,03EA,A2,FAULT LOCATION 8,Time of Fault (2 words)
Setpoint Information,03EC,A2,FAULT LOCATION 8,Type of Fault
Setpoint Information,03ED,A2,FAULT LOCATION 8,Distance to Fault
Setpoint Information,03EE,A2,FAULT LOCATION 8,Line Z1 to Fault (magnitude)
Setpoint Information,03F0,A2,FAULT LOCATION 9,Date of Fault (2 words)
Setpoint Information,03F2,A2,FAULT LOCATION 9,Time of Fault (2 words)
Setpoint Information,03F4,A2,FAULT LOCATION 9,Type of Fault
Setpoint Information,03F5,A2,FAULT LOCATION 9,Distance to Fault
Setpoint Information,03F6,A2,FAULT LOCATION 9,Line Z1 to Fault (magnitude)
Setpoint Information,03F8,A2,FAULT LOCATION 10,Date of Fault (2 words)
Setpoint Information,03FA,A2,FAULT LOCATION 10,Time of Fault (2 words)
Setpoint Information,03FC,A2,FAULT LOCATION 10,Type of Fault
Setpoint Information,03FD,A2,FAULT LOCATION 10,Distance to Fault
Setpoint Information,03FE,A2,FAULT LOCATION 10,Line Z1 to Fault (magnitude)
Setpoint Information,0400,A2,CURRENT PHASE ANGLES,Phase A Current Angle
Setpoint Information,0401,A2,CURRENT PHASE ANGLES,Phase B Current Angle
Setpoint Information,0402,A2,CURRENT PHASE ANGLES,Phase C Current Angle
Setpoint Information,0403,A2,CURRENT PHASE ANGLES,Neutral Current Angle
